ID,UUID,Revision ID,Language,Content type,Revision create time,Revision user,Revision log message,Published,Authored by,Name,Authored on,Changed,Promoted to front page,Sticky at top of lists,Default translation,Default revision,Revision translation affected,URL alias,Menu link,Task Description,Feeds item,Active,Comments,Contact,Data Update Responsibility,Dataset Based on,Dataset License,Dataset Extent,Dataset Review Period,Dataset Type,Deliverable,Dependants,Downloadable,ECHOES Classification,ECHOES ID,id,Input Format,Inspire Theme,Layer,Lineage Statement,Mapping Service Format,Notes,Progress,Link to code repository using data,Required Data,Scale/Resolution,Schema,Source Providers,Spatial Reference System,Store,Table,Tag(s),Time Period,Type,Update Frequency,Viewable,Web Service URL,WorkSpace
141,0f0f0947-a5ff-451e-b12d-6f48236714e8,212,en,dataset,1647945360,82,,1,82,Seasonal Trajectories PPI – 10-daily,1647945360,1687434067,,,1,1,1,/dataset/seasonal-trajectories-ppi-10-daily,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Vegetation Phenology and Productivity parameter (VPP) layers each describe a metric of yearly vegetation development. The Seasonal Trajectories (STs) are 10-daily gap-filled products. They provide the vegetation status for each pixel for each 10 days in the calendar year.</p>

<p>© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map with data about yearly crop vegetation development. Seasonal Trajectories&nbsp;plant phenology index (PPI)&nbsp;gives a time series of the vegetation development through the course of the year.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information at these links:&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/seasonal-trajectories/"">https://collections.sentinel-hub.com/seasonal-trajectories/</a> &nbsp;</p>

<p lang=""EN-US"">Product user manual: <a href=""https://land.copernicus.eu/user-corner/technical-library/product-user-manual-of-seasonal-trajectories/"">https://land.copernicus.eu/user-corner/technical-library/product-user-manual-of-seasonal-trajectories/</a></p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,108,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,10 metres,,118,122,,,92,2017 to present,54,94,1,,
142,e7a6901c-64a2-4b89-99a4-f7cb3f525a49,213,en,dataset,1647945882,82,,1,82,Riparian Zones – Delineation,1647945882,1687434067,,,1,1,1,/dataset/riparian-zones-delineation,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Riparian Zones Delineation product shows areas with &gt; 50% probability&nbsp;of being actual, observable, and potential extents of riparian zones.</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map with three riparian zone categories, showing the areas calculated as likely to be actual, observable, or potential riparian zones.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Not specified due to complexity of spatial modelling with multiple inputs.</p>

<h2>Detailed Description</h2>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/view"">https://land.copernicus.eu/local/riparian-zones/view</a>&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-delineation?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-delineation?tab=metadata</a>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,109,,39,72,,"<p>See the ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-delineation?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-delineation?tab=metadata</a></p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,5 metres,,118,122,,,92,2011 to 2013,54,,1,,
143,abdfcb01-ab95-400c-b67b-a876cc62f365,214,en,dataset,1647946702,82,,1,82,Riparian Zones – Land Cover / Land Use 2012,1647946702,1687434067,,,1,1,1,/dataset/riparian-zones-land-cover-land-use-2012,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Land Cover / Land Use 2012 product covers a variable buffer zone of selected rivers.</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map that shows land cover / land use classifications in riparian zones for the period around 2012.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>SPOT 5 -&nbsp;<a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5</a></p>

<p>SPOT 6 -&nbsp; <a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7</a></p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/"">https://land.copernicus.eu/local</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://land.copernicus.eu/user-corner/technical-library/riparian_zones_nomenclature_guide"">https://land.copernicus.eu/user-corner/technical-library/riparian_zones_nomenclature_guide</a> &nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/view"">https://land.copernicus.eu/local/riparian-zones/view</a>&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-2018?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-2012?tab=metadata</a></p>
",,1,2,,118,,115,,,21,86,,,,110,,39,72,,"<p>See the ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-delineation?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-2012?tab=metadata</a></p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,5 metres,,118,122,,,92,2010 to 2014,54,121,1,,
144,d50a24bb-4f7d-40ca-a280-851a92d95b6b,215,en,dataset,1647947541,82,,1,82,Riparian Zones – Green Linear Elements,1647947541,1687434067,,,1,1,1,/dataset/riparian-zones-green-linear-elements,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Green linear elements shows the locations of hedgerows and tree rows within a buffer zone of selected rivers.</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map with the locations of green linear elements, such as hedgerows and tree rows, where these exist within riparian zones.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>SPOT 5 -&nbsp;<a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5</a></p>

<p>SPOT 6 -&nbsp; <a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7</a></p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/view"">https://land.copernicus.eu/local/riparian-zones/view</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://land.copernicus.eu/local/riparian-zones/green-linear-elements-gle-image?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/green-linear-elements-gle-image?tab=metadata</a>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,111,,39,72,,"<p>See the ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/riparian-zones/green-linear-elements-gle-image?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/green-linear-elements-gle-image?tab=metadata</a></p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,10 metres,,118,122,,,92,2011 to 2013,54,,1,,
145,00c0845b-8f7a-4b0a-8ff4-6f2323a56720,216,en,dataset,1647948104,82,,1,82,Coastal Zones 2012,1647948104,1687434067,,,1,1,1,/dataset/coastal-zones-2012,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Coastal Zones 2012 layer provides a detailed Land Use / Land Cover (LU/LC) dataset for areas along the coastline of the EEA39 member states.&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map showing land use / land cover for a 10 km buffer inland from the coast for 2012, along with a corresponding 2018 layer.&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>SPOT 5 - <a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-5</a>&nbsp;</p>

<p>SPOT 6 - <a href=""https://earth.esa.int/eogateway/missions/spot-6"">https://earth.esa.int/eogateway/missions/spot-6</a>&nbsp;</p>

<p>Pléiades - <a href=""https://earth.esa.int/web/eoportal/satellite-missions/p/pleiades"">https://earth.esa.int/web/eoportal/satellite-missions/p/pleiades</a>&nbsp;</p>

<p>See also ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata</a>&nbsp;&nbsp;</p>

<p>&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further metadata are accessible at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata</a>&nbsp;</p>

<p>More background and further links are available at <a href=""https://land.copernicus.eu/local/coastal-zones"">https://land.copernicus.eu/local/coastal-zones</a></p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,112,,39,72,,"<p>See the ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2012?tab=metadata</a>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,5 metres,,118,122,,,92,2011 to 2014,54,,1,,
146,4b715c6a-91ce-45d2-9213-1764c5d888b6,217,en,dataset,1647948319,82,,1,82,Coastal Zones 2018,1647948319,1687434067,,,1,1,1,/dataset/coastal-zones-2018,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Coastal Zones 2018 layer provides a detailed Land Use / Land Cover (LU/LC) dataset for areas along the coastline of the EEA39 member states.&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map showing land use / land cover for a 10 km buffer inland from the coast for 2018, along with a corresponding 2012 layer.&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>SPOT 6/7 - <a href=""https://earth.esa.int/eogateway/missions/spot-6"">https://earth.esa.int/eogateway/missions/spot-6</a>&nbsp;</p>

<p>Pléiades - <a href=""https://earth.esa.int/web/eoportal/satellite-missions/p/pleiades"">https://earth.esa.int/web/eoportal/satellite-missions/p/pleiades</a>&nbsp;</p>

<p lang=""EN-US"">TripleSat <a href=""https://directory.eoportal.org/web/eoportal/satellite-missions/d/dmc-3"">https://directory.eoportal.org/web/eoportal/satellite-missions/d/dmc-3</a>&nbsp;</p>

<p lang=""EN-US"">PlanetScope - <a href=""https://earth.esa.int/eogateway/missions/planetscope"">https://earth.esa.int/eogateway/missions/planetscope</a>&nbsp;</p>

<p lang=""EN-US"">Deimos - <a href=""https://earth.esa.int/web/eoportal/satellite-missions/d/deimos-2"">https://earth.esa.int/web/eoportal/satellite-missions/d/deimos-2</a>&nbsp;</p>

<p lang=""EN-US"">Kompsat 3/3A - <a href=""https://earth.esa.int/web/eoportal/satellite-missions/k/kompsat-3"">https://earth.esa.int/web/eoportal/satellite-missions/k/kompsat-3</a>&nbsp;</p>

<p>See also ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata</a>&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further metadata are accessible at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata</a>&nbsp;</p>

<p>More background and further links are available at <a href=""https://land.copernicus.eu/local/coastal-zones"">https://land.copernicus.eu/local/coastal-zones</a></p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,117,,115,,,21,86,,,,113,,39,72,,"<p>See the ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata"">https://land.copernicus.eu/local/coastal-zones/coastal-zones-2018?tab=metadata</a></p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,5 metres,,118,122,,,92,2017 to 2019,54,,1,,
147,c159d160-cd2b-4117-8abe-2ffcf93e4fc2,218,en,dataset,1648224128,82,,1,82,Barren Soil,1648224128,1687434067,,,1,1,1,/dataset/barren-soil,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The barren soil script&nbsp;shows all vegetation in green and barren ground in red colours. Water appears black. It also incidentally highlights certain buildings, making bare ground areas difficult to separate from dwellings.</p>

<h2 lang=""EN-US"">User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can use this information to figure out the status of the crops (growing, not yet growing), detect recent deforestation or monitor droughts. It can also be used to detect landslides or determine the extent of erosion in non-vegetated areas.</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p lang=""EN-US"">Further information at:</p>

<p lang=""EN-US""><span><span><span><a href=""https://custom-scripts.sentinel-hub.com/custom-scripts/sentinel-2/barren_soil/"">https://custom-scripts.sentinel-hub.com/custom-scripts/sentinel-2/barren_soil/</a></span></span></span></p>

<p lang=""EN-US"">&nbsp;</p>
",,1,2,,117,,97,,,21,86,,,,114,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,,,117,,,,92,,54,,1,,
148,d9c124a5-8bc7-4c83-aeb0-56678e351b37,219,en,dataset,1648225022,82,,1,82,Water Bodies Occurrence,1648225022,1687434067,,,1,1,1,/dataset/water-bodies-occurrence,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Water bodies layer, showing water occurrence from low occurrence to permanent occurrence.&nbsp;&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows occurrence of water in water bodies from low occurrence to permanent occurrence.</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a></p>

<h2>Detailed Description</h2>

<p>More information about the data can be obtained from the links at:</p>

<p><a href=""https://land.copernicus.eu/global/products/wb"">https://land.copernicus.eu/global/products/wb</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://collections.sentinel-hub.com/water-bodies/"">https://collections.sentinel-hub.com/water-bodies/</a>&nbsp;</p>

<p lang=""EN-US""><a href=""https://github.com/sentinel-hub/public-collections/tree/main/collections/water-bodies"">https://github.com/sentinel-hub/public-collections/tree/main/collections/water-bodies</a>&nbsp;&nbsp;</p>

<p lang=""EN-US"">Product User Manual is at:</p>

<p lang=""EN-US""><span><span><span><a href=""https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS2_PUM_WB100m_V1_I1.10.pdf"">https://land.copernicus.eu/global/sites/cgls.vito.be/files/products/CGLOPS2_PUM_WB100m_V1_I1.10.pdf</a></span></span></span></p>
",,1,2,,117,,115,,,21,86,,,,115,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,100 metres,,116,42,,,92,2018 to present,54,24,1,,
149,6df52aac-92e8-4d95-bb6c-633dd9f1097d,220,en,dataset,1648225850,82,,1,82,Water In Wetlands Index (WIW),1648225850,1687434067,,,1,1,1,/dataset/water-wetlands-index-wiw,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The script is able to detect water under vegetation cover, and it generates a map featuring water in blue and other landscape features in natural colours.</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows open-water areas and areas with water under vegetation cover.</p>

<h2>Satellite</h2>

<p>Sentinel 2 - <a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-2</a></p>

<h2>Detailed Description</h2>

<p>Further information:</p>

<p><span><span><span><a href=""https://custom-scripts.sentinel-hub.com/sentinel-2/wiw_s2_script/"">https://custom-scripts.sentinel-hub.com/sentinel-2/wiw_s2_script/</a></span></span></span></p>
",,1,2,,117,,97,,,21,86,,,,116,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,20 metres,,117,42,,,92,2018 to present,54,120,1,,
150,53c2850f-5816-434a-b895-6b9da88bbd12,221,en,dataset,1648226315,82,,1,82,Global Surface Water Occurrence Change Intensity,1648226315,1687434067,,,1,1,1,/dataset/global-surface-water-occurrence-change-intensity,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>Changes in water occurrence between two epochs: 1) 1984 to 1999, and 2) 2000 to 2020.&nbsp;The increase of water occurrence is visualised in shades of green, no change is shown in black, and decrease is shown in shades of red.</p>

<p>Source: EC JRC/Google&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows where water occurrence in water bodies has increased or decreased between two epochs.&nbsp;</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Landsat 5 - <a href=""https://www.usgs.gov/landsat-missions/landsat-5"">https://www.usgs.gov/landsat-missions/landsat-5</a>&nbsp;&nbsp;</p>

<p>Landsat 7 - <a href=""https://www.usgs.gov/landsat-missions/landsat-7"">https://www.usgs.gov/landsat-missions/landsat-7</a>&nbsp;&nbsp;&nbsp;</p>

<p>Landsat 8 - <a href=""https://www.usgs.gov/landsat-missions/landsat-8"">https://www.usgs.gov/landsat-missions/landsat-8</a>&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p lang=""EN-US""><a href=""https://global-surface-water.appspot.com/"">https://global-surface-water.appspot.com/</a>&nbsp;</p>

<p>This is one of the data bands in the Global Surface Water collection:&nbsp;<br />
<a href=""https://collections.sentinel-hub.com/global-surface-water/"">https://collections.sentinel-hub.com/global-surface-water/</a>&nbsp;&nbsp;</p>

<p>FAQs are at <a href=""https://global-surface-water.appspot.com/faq"">https://global-surface-water.appspot.com/faq</a>&nbsp;&nbsp;&nbsp;&nbsp;</p>

<p>The original Global Surface Water map is viewable at:&nbsp;<br />
<a href=""https://global-surface-water.appspot.com/map"">https://global-surface-water.appspot.com/map</a>&nbsp;&nbsp;&nbsp;</p>

<p>Technical details can be found in the Data User’s Guide:&nbsp;<br />
<a href=""https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf"">https://storage.cloud.google.com/global-surface-water/downloads_ancillary/DataUsersGuidev2020.pdf</a>&nbsp;&nbsp;&nbsp;</p>

<p>A full account of the Global Surface Water project is given in: &nbsp;<br />
Jean-Francois Pekel, Andrew Cottam, Noel Gorelick, Alan S. Belward, High-resolution mapping of global surface water and its long-term changes. Nature 540, 418-422 (2016). <a href=""https://www.nature.com/articles/nature20584.epdf?author_access_token=C5JSvooRop4jWxyp_qRPLNRgN0jAjWel9jnR3ZoTv0MqBuzCNsmw_DFxRd7sX93nfPzcbm_xTiPLlZMl7XrUhadm6EiT9cGdDNgn1s6EWrPWH3IeadLUjApplBoaS6xH"">(doi:10.1038/nature20584)</a></p>
",,1,2,,117,,115,,,21,86,,,,117,,39,71,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,30 metres,,116,42,,,92,1984 to 2020,54,94,1,,
151,3a04675c-7239-47da-8fee-4feee5068605,222,en,dataset,1648227894,82,,1,82,Soil Moisture Estimation,1648227894,1687434067,,,1,1,1,/dataset/soil-moisture-estimation,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>This script produces soil moisture ranges from 0 to 60% with colour representation of red being 0 and blue as 60%.</p>

<h2 lang=""EN-US"">User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>The user can view a map that shows soil moisture levels during specified time periods.</p>

<h2>Satellite</h2>

<p>Sentinel 1 - <span><span><span><a href=""https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-1"">https://sentinels.copernicus.eu/web/sentinel/missions/sentinel-1</a></span></span></span>&nbsp;&nbsp;&nbsp;</p>

<h2>Detailed Description</h2>

<p lang=""EN-US"">Further information at:</p>

<p lang=""EN-US""><span><span><span><a href=""https://custom-scripts.sentinel-hub.com/sentinel-1/soil_moisture_estimation/"">https://custom-scripts.sentinel-hub.com/sentinel-1/soil_moisture_estimation/</a></span></span></span></p>

<p lang=""EN-US"">&nbsp;</p>
",,1,2,,117,,97,,,21,86,,,,118,,39,72,,,,,,https://github.com/ECHOESProj/eo-custom-scripts,,20 metres,,117,,,,92,2015 to 2021,54,126,1,,
152,8753c246-20b4-4b2a-ab2a-4f862c8317e5,223,en,dataset,1648632785,82,,1,82,Riparian Zones – Land Cover / Land Use 2018,1648632785,1687434067,,,1,1,1,/dataset/riparian-zones-land-cover-land-use-2018,,"<h2>Basic Description&nbsp;&nbsp;</h2>

<p>The Land Cover / Land Use 2018 product covers a variable buffer zone of selected rivers.&nbsp;</p>

<p lang=""EN-US"">© European Union, Copernicus Land Monitoring Service 2022, European Environment Agency (EEA)&nbsp;</p>

<h2>User Requirement&nbsp;&nbsp;&nbsp;</h2>

<p>Users can view a map that shows land cover / land use classifications in riparian zones for the period around 2018.</p>

<h2>Satellite(s) &nbsp;&nbsp;</h2>

<p>Pleiades -&nbsp; <a href=""https://earth.esa.int/eogateway/missions/pleiades"">https://earth.esa.int/eogateway/missions/pleiades</a> &nbsp;</p>

<p lang=""EN-US"">Kompsat 3/3A -&nbsp; <a href=""https://earth.esa.int/web/eoportal/satellite-missions/k/kompsat-3"">https://earth.esa.int/web/eoportal/satellite-missions/k/kompsat-3</a> &nbsp;</p>

<p lang=""EN-US"">SuperView-1&nbsp;-&nbsp; <a href=""https://eos.com/find-satellite/superview-1/"">https://eos.com/find-satellite/superview-1/</a> &nbsp;</p>

<p>SPOT 6 -&nbsp; <a href=""https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7"">https://earth.esa.int/web/eoportal/satellite-missions/s/spot-6-7</a>&nbsp;&nbsp;</p>

<p lang=""EN-US"">TripleSat -&nbsp; <a href=""https://directory.eoportal.org/web/eoportal/satellite-missions/d/dmc-3"">https://directory.eoportal.org/web/eoportal/satellite-missions/d/dmc-3</a> &nbsp;</p>

<p lang=""EN-US"">PlanetScope -&nbsp; <a href=""https://earth.esa.int/eogateway/missions/planetscope"">https://earth.esa.int/eogateway/missions/planetscope</a> &nbsp;</p>

<p lang=""EN-US"">Deimos -&nbsp; <a href=""https://directory.eoportal.org/web/eoportal/satellite-missions/d/deimos-2"">https://directory.eoportal.org/web/eoportal/satellite-missions/d/deimos-2</a></p>

<p>&nbsp;</p>

<h2>Detailed Description</h2>

<p>Further information:&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/"">https://land.copernicus.eu/local</a>&nbsp;</p>

<p><a href=""https://land.copernicus.eu/user-corner/technical-library/riparian_zones_nomenclature_guide"">https://land.copernicus.eu/user-corner/technical-library/riparian_zones_nomenclature_guide</a>&nbsp;&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/view"">https://land.copernicus.eu/local/riparian-zones/view</a>&nbsp;</p>

<p><a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-2018?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-2018?tab=metadata</a>&nbsp;</p>

<p>&nbsp;</p>
",,1,2,,118,,115,,,21,86,,,,119,,39,72,,"<p>See ‘Lineage’ subheading at <a href=""https://land.copernicus.eu/local/riparian-zones/riparian-zones-2018?tab=metadata"">https://land.copernicus.eu/local/riparian-zones/riparian-zones-2018?tab=metadata</a></p>
",,,,https://github.com/ECHOESProj/eo-custom-scripts,,5 metres,,118,122,,,92,2017 to 2018,54,121,1,,
153,9b515fbf-0375-458a-83f2-7a40498e0376,224,en,dataset,1687769824,69,,,69,Cefni Random Forest Wales Classification Map 2022,1687769824,1687769824,,,1,1,1,/dataset/cefni-random-forest-wales-classification-map-2022,,"<p>Random Forest Classification Map 2022. Methodology applied: Random Forest algorithm</p>
",,1,2,62,,,,,,21,11,,,,120,,,,,,,,,,,,,,,,,91|90,,53,,1,,
154,f92491b2-ca41-42da-97ad-afa44935ca75,225,en,dataset,1687769978,69,,,69,Dyfi Estuary Random Forest Classification Map 2020,1687769978,1687769978,,,1,1,1,/dataset/dyfi-estuary-random-forest-classification-map-2020,,"<p>Random Forest Classification Map 2020. Based on Sentinel-2 L2A products. Over four dates:(19/11/2019, 14/04/2020, 01/06/2020, 21/09/2020) Methodology applied: Random Forest algorithm</p>
",,1,2,,,,,,,21,11,,,,121,,,,,,,,,,,,,,,,,91|90,,53,,1,,
155,7d63a577-b444-451b-b0b9-ddc6447a1846,226,en,dataset,1687770061,69,,,69,Dyfi Estuary Random Forest Classification Map 2021,1687770061,1687770061,,,1,1,1,/dataset/dyfi-estuary-random-forest-classification-map-2021,,"<p>Random Forest Classification Map 2021. Based on Sentinel-2 L2A products. Over four dates:(18/12/2021,23/03/2022,19/05/2022, 12/08/2022) Methodology applied: Random Forest algorithm</p>
",,1,2,,,,,,,21,11,,,,122,,,,,,,,,,,,,,,,,91|90,,53,,,,
156,c38dffab-6c53-4499-9b48-ed6b24c718fc,227,en,dataset,1687770129,69,,,69,Random Forest Ballyteige Classification Map 2022,1687770129,1687770129,,,1,1,1,/dataset/random-forest-ballyteige-classification-map-2022,,"<p>Random Forest Classification Map 2022. Methodology applied: Random Forest algorithm</p>
",,1,2,,,,,,,21,11,,,,123,,,,,,,,,,,,,,,,,91|90,,53,,1,,
157,33daa08b-f28d-4c3e-900a-f269eb792970,228,en,dataset,1687770192,69,,,69,Random Forest Wexford Classification Map 2022,1687770192,1687770192,,,1,1,1,/dataset/random-forest-wexford-classification-map-2022,,"<p>Random Forest Classification Map 2022. Methodology applied: Random Forest algorithm</p>
",,1,2,,,,,,,21,11,,,,124,,,,,,,,,,,,,,,,,91|90,,53,,1,,
158,278d1153-e4a8-4121-849c-488d54bb0abd,229,en,dataset,1687770520,69,,,69,Days Sub 5 Degrees C,1687770520,1687770520,,,1,1,1,/dataset/days-sub-5-degrees-c,,,,1,2,,,,,,,21,11,,,,125,,,,,,,,,,,,,,,,,91|90,,53,,1,,
159,58f6478b-37a4-41da-9edd-8ba0491addb9,230,en,dataset,1687771794,69,,,69,Dry Days Sub 0.05mm,1687771794,1687771794,,,1,1,1,/dataset/dry-days-sub-005mm,,"<p>Environmental Variables for January 2003 through to August 2019 (200 months)</p>
",,1,2,,,,,,,21,11,,,,126,,,,,,,,,,,,,,,,,91|90,,53,,1,,
